data,type,zoom_level,weights,mask,inverted,sharpness,sharpness_level,contrast,contrast_level,mean_&_std,mean_OSTEM,mean_BSE,std_OSTEM,std_BSE,clipping,threshold,threshold_predic_alpha,threshold_predic_beta,threshold_binary_predic_alpha,threshold_binary_predic_beta,product_alpha_beta,w_alpha,w_beta
/home/rlane/FMML_DATA/20210224_FAST-EM_prototype,prediction,0,RL012_1024x1024_hoechst_zoomlevel_1_gaussian_blur_1_20220107_151123.h5,/home/mabels/CLEMnet/data/FASTEM/masks/0/25_9_0.png,True,True,6.75,True,0.0,True,0.3608001960784314,0.4514147290996477,0.1927668243633352,0.2897898477250291,True,0.01125,0.2076615245321889,1.1185196546341496e-05,0.2015232837389178,0.0004040301745568,0.1662100256606625,0.8,0.1999999999999999
/home/rlane/FMML_DATA/20210224_FAST-EM_prototype,prediction,0,RL012_1024x1024_hoechst_zoomlevel_1_gaussian_blur_1_20220107_151123.h5,/home/mabels/CLEMnet/data/FASTEM/masks/0/25_9_0.png,True,True,6.75,True,0.375,True,0.3608001960784314,0.4514147290996477,0.1927668243633352,0.2897898477250291,True,0.01125,0.597795357911995,0.2438935803032062,0.3275730145197513,0.9811682065757094,0.6744699276447379,0.8,0.1999999999999999
/home/rlane/FMML_DATA/20210224_FAST-EM_prototype,prediction,0,RL012_1024x1024_hoechst_zoomlevel_1_gaussian_blur_1_20220107_151123.h5,/home/mabels/CLEMnet/data/FASTEM/masks/0/25_9_0.png,True,True,6.75,True,0.75,True,0.3608001960784314,0.4514147290996477,0.1927668243633352,0.2897898477250291,True,0.01125,0.4352666917672906,0.1585240735691015,0.2705245925666211,0.990546960882832,0.546322745590399,0.8,0.1999999999999999
/home/rlane/FMML_DATA/20210224_FAST-EM_prototype,prediction,0,RL012_1024x1024_hoechst_zoomlevel_1_gaussian_blur_1_20220107_151123.h5,/home/mabels/CLEMnet/data/FASTEM/masks/0/25_9_0.png,True,True,6.75,True,1.125,True,0.3608001960784314,0.4514147290996477,0.1927668243633352,0.2897898477250291,True,0.01125,0.4752494490651392,0.0865862116329481,0.298641848621952,0.8876929920116035,0.557738157654432,0.8,0.1999999999999999
/home/rlane/FMML_DATA/20210224_FAST-EM_prototype,prediction,0,RL012_1024x1024_hoechst_zoomlevel_1_gaussian_blur_1_20220107_151123.h5,/home/mabels/CLEMnet/data/FASTEM/masks/0/25_9_0.png,True,True,6.75,True,1.5,True,0.3608001960784314,0.4514147290996477,0.1927668243633352,0.2897898477250291,True,0.01125,0.3710672650870837,0.0602581238093388,0.2403083483643708,0.7451612987632485,0.4458860718223166,0.8,0.1999999999999999
/home/rlane/FMML_DATA/20210224_FAST-EM_prototype,prediction,0,RL012_1024x1024_hoechst_zoomlevel_1_gaussian_blur_1_20220107_151123.h5,/home/mabels/CLEMnet/data/FASTEM/masks/0/25_9_0.png,True,True,7.5,True,0.0,True,0.3608001960784314,0.4514147290996477,0.1927668243633352,0.2897898477250291,True,0.01125,0.2070591178752191,1.111948937325374e-05,0.2000223876557204,0.0004002686720038,0.1657273480345761,0.8,0.1999999999999999
/home/rlane/FMML_DATA/20210224_FAST-EM_prototype,prediction,0,RL012_1024x1024_hoechst_zoomlevel_1_gaussian_blur_1_20220107_151123.h5,/home/mabels/CLEMnet/data/FASTEM/masks/0/25_9_0.png,True,True,7.5,True,0.375,True,0.3608001960784314,0.4514147290996477,0.1927668243633352,0.2897898477250291,True,0.01125,0.5426997151707347,0.2838149770084376,0.2918014898351395,0.9907715897317796,0.6323140900829436,0.8,0.1999999999999999
/home/rlane/FMML_DATA/20210224_FAST-EM_prototype,prediction,0,RL012_1024x1024_hoechst_zoomlevel_1_gaussian_blur_1_20220107_151123.h5,/home/mabels/CLEMnet/data/FASTEM/masks/0/25_9_0.png,True,True,7.5,True,0.75,True,0.3608001960784314,0.4514147290996477,0.1927668243633352,0.2897898477250291,True,0.01125,0.4662672875462439,0.1284500303918443,0.3048040190943481,0.9854841823927044,0.570110666515536,0.8,0.1999999999999999
/home/rlane/FMML_DATA/20210224_FAST-EM_prototype,prediction,0,RL012_1024x1024_hoechst_zoomlevel_1_gaussian_blur_1_20220107_151123.h5,/home/mabels/CLEMnet/data/FASTEM/masks/0/25_9_0.png,True,True,7.5,True,1.125,True,0.3608001960784314,0.4514147290996477,0.1927668243633352,0.2897898477250291,True,0.01125,0.4696300810910874,0.0722110965811655,0.3005987520470177,0.831350491773961,0.5419741632276621,0.8,0.1999999999999999
/home/rlane/FMML_DATA/20210224_FAST-EM_prototype,prediction,0,RL012_1024x1024_hoechst_zoomlevel_1_gaussian_blur_1_20220107_151123.h5,/home/mabels/CLEMnet/data/FASTEM/masks/0/25_9_0.png,True,True,7.5,True,1.5,True,0.3608001960784314,0.4514147290996477,0.1927668243633352,0.2897898477250291,True,0.01125,0.3467309969898246,0.0514728883667459,0.2312082727783518,0.6968412591694004,0.4167530494257397,0.8,0.1999999999999999
