data,type,zoom_level,weights,mask,inverted,sharpness,sharpness_level,contrast,contrast_level,mean_&_std,mean_OSTEM,mean_BSE,std_OSTEM,std_BSE,clipping,threshold,threshold_predic_alpha,threshold_predic_beta,threshold_binary_predic_alpha,threshold_binary_predic_beta,product_alpha_beta,w_alpha,w_beta
/home/rlane/FMML_DATA/20210224_FAST-EM_prototype,prediction,0,RL012_1024x1024_hoechst_zoomlevel_1_gaussian_blur_1_20220107_151123.h5,/home/mabels/CLEMnet/data/FASTEM/masks/0/25_9_0.png,True,True,0.0,True,0.0,True,0.3608001960784314,0.4514147290996477,0.1927668243633352,0.2897898477250291,True,0.0,0.2100113911246006,2.6253973414104565e-05,0.1843894324838162,1.0,0.3680091128996805,0.8,0.1999999999999999
/home/rlane/FMML_DATA/20210224_FAST-EM_prototype,prediction,0,RL012_1024x1024_hoechst_zoomlevel_1_gaussian_blur_1_20220107_151123.h5,/home/mabels/CLEMnet/data/FASTEM/masks/0/25_9_0.png,True,True,0.0,True,0.375,True,0.3608001960784314,0.4514147290996477,0.1927668243633352,0.2897898477250291,True,0.0,0.1117219166231252,3.469373655831812e-05,0.1843894324838162,1.0,0.2893775332985001,0.8,0.1999999999999999
/home/rlane/FMML_DATA/20210224_FAST-EM_prototype,prediction,0,RL012_1024x1024_hoechst_zoomlevel_1_gaussian_blur_1_20220107_151123.h5,/home/mabels/CLEMnet/data/FASTEM/masks/0/25_9_0.png,True,True,0.0,True,0.75,True,0.3608001960784314,0.4514147290996477,0.1927668243633352,0.2897898477250291,True,0.0,0.2413513506595226,0.0008088519085871,0.1843894324838162,1.0,0.3930810805276181,0.8,0.1999999999999999
/home/rlane/FMML_DATA/20210224_FAST-EM_prototype,prediction,0,RL012_1024x1024_hoechst_zoomlevel_1_gaussian_blur_1_20220107_151123.h5,/home/mabels/CLEMnet/data/FASTEM/masks/0/25_9_0.png,True,True,0.0,True,1.125,True,0.3608001960784314,0.4514147290996477,0.1927668243633352,0.2897898477250291,True,0.0,0.2036875564151577,0.0040518138846954,0.1843894324838162,1.0,0.3629500451321261,0.8,0.1999999999999999
/home/rlane/FMML_DATA/20210224_FAST-EM_prototype,prediction,0,RL012_1024x1024_hoechst_zoomlevel_1_gaussian_blur_1_20220107_151123.h5,/home/mabels/CLEMnet/data/FASTEM/masks/0/25_9_0.png,True,True,0.0,True,1.5,True,0.3608001960784314,0.4514147290996477,0.1927668243633352,0.2897898477250291,True,0.0,0.2089724994556551,0.0120381891326362,0.1843894324838162,1.0,0.367177999564524,0.8,0.1999999999999999
/home/rlane/FMML_DATA/20210224_FAST-EM_prototype,prediction,0,RL012_1024x1024_hoechst_zoomlevel_1_gaussian_blur_1_20220107_151123.h5,/home/mabels/CLEMnet/data/FASTEM/masks/0/25_9_0.png,True,True,0.0,True,1.875,True,0.3608001960784314,0.4514147290996477,0.1927668243633352,0.2897898477250291,True,0.0,0.2640361067295833,0.0316610351389106,0.1843894324838162,1.0,0.4112288853836666,0.8,0.1999999999999999
/home/rlane/FMML_DATA/20210224_FAST-EM_prototype,prediction,0,RL012_1024x1024_hoechst_zoomlevel_1_gaussian_blur_1_20220107_151123.h5,/home/mabels/CLEMnet/data/FASTEM/masks/0/25_9_0.png,True,True,0.0,True,2.25,True,0.3608001960784314,0.4514147290996477,0.1927668243633352,0.2897898477250291,True,0.0,0.288050803040733,0.0517223572681615,0.1843894324838162,1.0,0.4304406424325864,0.8,0.1999999999999999
/home/rlane/FMML_DATA/20210224_FAST-EM_prototype,prediction,0,RL012_1024x1024_hoechst_zoomlevel_1_gaussian_blur_1_20220107_151123.h5,/home/mabels/CLEMnet/data/FASTEM/masks/0/25_9_0.png,True,True,0.0,True,2.625,True,0.3608001960784314,0.4514147290996477,0.1927668243633352,0.2897898477250291,True,0.0,0.2874357712933257,0.0616336272963249,0.1843894324838162,1.0,0.4299486170346605,0.8,0.1999999999999999
/home/rlane/FMML_DATA/20210224_FAST-EM_prototype,prediction,0,RL012_1024x1024_hoechst_zoomlevel_1_gaussian_blur_1_20220107_151123.h5,/home/mabels/CLEMnet/data/FASTEM/masks/0/25_9_0.png,True,True,0.0,True,3.0,True,0.3608001960784314,0.4514147290996477,0.1927668243633352,0.2897898477250291,True,0.0,0.2802885053848291,0.0627454557678669,0.1843894324838162,1.0,0.4242308043078632,0.8,0.1999999999999999
/home/rlane/FMML_DATA/20210224_FAST-EM_prototype,prediction,0,RL012_1024x1024_hoechst_zoomlevel_1_gaussian_blur_1_20220107_151123.h5,/home/mabels/CLEMnet/data/FASTEM/masks/0/25_9_0.png,True,True,0.75,True,0.0,True,0.3608001960784314,0.4514147290996477,0.1927668243633352,0.2897898477250291,True,0.0,0.2100761170955411,2.6359084494655904e-05,0.1843894324838162,1.0,0.3680608936764329,0.8,0.1999999999999999
