data,type,zoom_level,weights,mask,inverted,sharpness,sharpness_level,contrast,contrast_level,mean_&_std,mean_OSTEM,mean_BSE,std_OSTEM,std_BSE,clipping,threshold,threshold_predic_alpha,threshold_predic_beta,threshold_binary_predic_alpha,threshold_binary_predic_beta,product_alpha_beta,w_alpha,w_beta
/home/rlane/FMML_DATA/20211206_RP_OTO/lil_EM_montaged,prediction,0,RL012_1024x1024_hoechst_zoomlevel_1_gaussian_blur_1_20220107_151123.h5,/home/mabels/CLEMnet/data/OSTEM/masks/0/mask/mask OSTEM.png,True,True,0.0,True,0.0,True,0.3608001960784314,0.4514147290996477,0.1927668243633352,0.2897898477250291,False,0.0,0.1533381587262665,1.828308573483689e-05,0.1408443325017792,1.0,0.3226705269810132,0.8,0.1999999999999999
/home/rlane/FMML_DATA/20211206_RP_OTO/lil_EM_montaged,prediction,0,RL012_1024x1024_hoechst_zoomlevel_1_gaussian_blur_1_20220107_151123.h5,/home/mabels/CLEMnet/data/OSTEM/masks/0/mask/mask OSTEM.png,True,True,0.0,True,0.375,True,0.3608001960784314,0.4514147290996477,0.1927668243633352,0.2897898477250291,False,0.0,0.1235426363772153,5.043254199095689e-05,0.1408443325017792,1.0,0.2988341091017722,0.8,0.1999999999999999
/home/rlane/FMML_DATA/20211206_RP_OTO/lil_EM_montaged,prediction,0,RL012_1024x1024_hoechst_zoomlevel_1_gaussian_blur_1_20220107_151123.h5,/home/mabels/CLEMnet/data/OSTEM/masks/0/mask/mask OSTEM.png,True,True,0.0,True,0.75,True,0.3608001960784314,0.4514147290996477,0.1927668243633352,0.2897898477250291,False,0.0,0.1080764445743366,0.0011365707822799,0.1408443325017792,1.0,0.2864611556594693,0.8,0.1999999999999999
/home/rlane/FMML_DATA/20211206_RP_OTO/lil_EM_montaged,prediction,0,RL012_1024x1024_hoechst_zoomlevel_1_gaussian_blur_1_20220107_151123.h5,/home/mabels/CLEMnet/data/OSTEM/masks/0/mask/mask OSTEM.png,True,True,0.0,True,1.125,True,0.3608001960784314,0.4514147290996477,0.1927668243633352,0.2897898477250291,False,0.0,0.1499667833867839,0.0122268998194623,0.1408443325017792,1.0,0.3199734267094271,0.8,0.1999999999999999
/home/rlane/FMML_DATA/20211206_RP_OTO/lil_EM_montaged,prediction,0,RL012_1024x1024_hoechst_zoomlevel_1_gaussian_blur_1_20220107_151123.h5,/home/mabels/CLEMnet/data/OSTEM/masks/0/mask/mask OSTEM.png,True,True,0.0,True,1.5,True,0.3608001960784314,0.4514147290996477,0.1927668243633352,0.2897898477250291,False,0.0,0.1942615890081352,0.0474837622072876,0.1408443325017792,1.0,0.3554092712065081,0.8,0.1999999999999999
/home/rlane/FMML_DATA/20211206_RP_OTO/lil_EM_montaged,prediction,0,RL012_1024x1024_hoechst_zoomlevel_1_gaussian_blur_1_20220107_151123.h5,/home/mabels/CLEMnet/data/OSTEM/masks/0/mask/mask OSTEM.png,True,True,0.0,True,1.875,True,0.3608001960784314,0.4514147290996477,0.1927668243633352,0.2897898477250291,False,0.0,0.2231406182234137,0.0973377568470687,0.1408443325017792,1.0,0.3785124945787309,0.8,0.1999999999999999
/home/rlane/FMML_DATA/20211206_RP_OTO/lil_EM_montaged,prediction,0,RL012_1024x1024_hoechst_zoomlevel_1_gaussian_blur_1_20220107_151123.h5,/home/mabels/CLEMnet/data/OSTEM/masks/0/mask/mask OSTEM.png,True,True,0.0,True,2.25,True,0.3608001960784314,0.4514147290996477,0.1927668243633352,0.2897898477250291,False,0.0,0.2496934847905761,0.1328708388521741,0.1408443325017792,1.0,0.3997547878324609,0.8,0.1999999999999999
/home/rlane/FMML_DATA/20211206_RP_OTO/lil_EM_montaged,prediction,0,RL012_1024x1024_hoechst_zoomlevel_1_gaussian_blur_1_20220107_151123.h5,/home/mabels/CLEMnet/data/OSTEM/masks/0/mask/mask OSTEM.png,True,True,0.0,True,2.625,True,0.3608001960784314,0.4514147290996477,0.1927668243633352,0.2897898477250291,False,0.0,0.2736951143843604,0.151289830688406,0.1408443325017792,1.0,0.4189560915074883,0.8,0.1999999999999999
/home/rlane/FMML_DATA/20211206_RP_OTO/lil_EM_montaged,prediction,0,RL012_1024x1024_hoechst_zoomlevel_1_gaussian_blur_1_20220107_151123.h5,/home/mabels/CLEMnet/data/OSTEM/masks/0/mask/mask OSTEM.png,True,True,0.0,True,3.0,True,0.3608001960784314,0.4514147290996477,0.1927668243633352,0.2897898477250291,False,0.0,0.2957452556189036,0.1610323350443277,0.1408443325017792,1.0,0.4365962044951228,0.8,0.1999999999999999
/home/rlane/FMML_DATA/20211206_RP_OTO/lil_EM_montaged,prediction,0,RL012_1024x1024_hoechst_zoomlevel_1_gaussian_blur_1_20220107_151123.h5,/home/mabels/CLEMnet/data/OSTEM/masks/0/mask/mask OSTEM.png,True,True,0.75,True,0.0,True,0.3608001960784314,0.4514147290996477,0.1927668243633352,0.2897898477250291,False,0.0,0.1537013502402989,1.8439621297086912e-05,0.1408443325017792,1.0,0.322961080192239,0.8,0.1999999999999999
